X.ZTIME,LON,LAT,WSR_ID,CELL_ID,RANGE,AZIMUTH,SEVPROB,PROB,MAXSIZE 
20150408101806,-95.29747,37.70732,KTWX,V2,89,150,90,100,2.25
20150408102233,-95.23025,37.7193,KTWX,V2,90,148,90,100,2
20150408102247,-95.24845,37.75689,KINX,B0,96,9,90,100,2
20150408102449,-88.56514,40.25168,KILX,R7,36,80,90,100,1.75
20150408102937,-88.51994,40.24626,KILX,R7,38,81,90,100,1.75
20150408103002,-88.51606,40.24323,KIND,A3,108,288,90,100,2
20150408103213,-88.46761,40.2462,KVWX,O1,124,344,90,100,1.75
20150408103617,-95.20334,39.54556,KOAX,P0,119,153,90,100,1.75
20150408103956,-95.20334,39.54556,KOAX,P0,119,153,100,100,2.25
20150408104024,-95.20308,39.57093,KTWX,U2,59,54,90,100,2.25
20150408104336,-95.17323,39.57598,KOAX,P0,118,152,100,100,2.75
20150408104457,-95.16791,39.59022,KTWX,U2,61,54,100,100,2.5
20150408104714,-95.18308,39.59082,KOAX,P0,117,152,100,100,2.75
20150408104936,-95.15032,39.59987,KTWX,U2,62,54,90,100,2
20150408105109,-95.14411,39.60666,KOAX,P0,117,151,100,100,2.5
20150408105401,-94.93962,37.67506,KTWX,I3,100,142,90,100,1.75
20150408105401,-94.97228,38.50754,KTWX,C3,66,116,100,100,2.25
20150408105502,-95.10549,39.62301,KOAX,P0,117,150,100,100,2.25
20150408105855,-95.06721,39.63987,KOAX,P0,117,149,100,100,2
20150408110246,-95.06721,39.63987,KOAX,P0,117,149,90,100,1.75
20150408111411,-88.05014,39.50182,KIND,D5,83,262,90,100,1.75
20150408111411,-87.48932,39.7343,KIND,E4,56,272,90,100,1.75
20150408111815,-87.41122,39.81839,KILX,V4,91,102,90,100,1.75
20150408111851,-87.45033,39.76295,KVWX,U2,91,8,90,100,1.75
20150408111943,-87.40291,39.73284,KIND,E4,52,272,100,100,2.25
20150408112458,-86.99084,39.85259,KIND,U4,34,285,90,100,1.75
20150408112458,-87.38071,39.7473,KIND,E4,51,273,90,100,2
20150408112549,-94.63773,38.47989,KTWX,C3,81,112,100,100,2.5
20150408112613,-94.65456,38.49063,KSGF,G5,96,322,90,100,1.75
20150408113021,-94.60656,38.49542,KTWX,C3,82,111,90,100,2
20150408113100,-94.60065,38.48154,KSGF,G5,94,323,90,100,2
20150408113422,-94.55577,38.50565,KTWX,C3,84,110,90,100,2
20150408114039,-86.98945,39.76336,KIND,R6,33,276,90,100,2
20150408114039,-87.35998,39.71753,KIND,K6,50,271,100,100,2.25
20150408114506,-87.3382,39.70672,KIDS,S1,42,276,90,100,2
20150408114506,-87.3382,39.70672,KIDS,S1,42,276,90,100,2
20150408114511,-87.31527,39.74416,KVWX,V3,91,12,100,100,2.25
20150408114553,-87.29491,39.73092,KIND,K6,47,272,100,100,2.25
20150408115020,-87.2818,39.73831,KVWX,V3,91,13,90,100,2
20150408115102,-87.28218,39.73628,KILX,Q2,98,104,90,100,2
20150408115105,-86.42014,39.87017,KIDS,U0,14,3,90,90,2
20150408115105,-86.42014,39.87017,KIDS,U0,14,3,90,90,2
20150408115105,-86.59917,39.98167,KIDS,K1,22,340,90,100,2
20150408115105,-86.54824,40.0107,KIDS,M2,23,347,90,100,2
20150408115105,-86.59917,39.98167,KIDS,K1,22,340,90,100,2
20150408115105,-86.54824,40.0107,KIDS,M2,23,347,90,100,2
20150408115105,-87.27357,39.71714,KIND,K6,46,271,100,100,2.25
20150408115537,-87.35307,39.73319,KVWX,W4,90,11,100,100,2.5
20150408115638,-86.55408,39.98738,KIND,L6,21,323,90,100,1.75
20150408115638,-87.23037,39.71692,KIND,K6,44,271,100,100,2.75
20150408115705,-86.49681,40.01771,KIDS,M2,23,353,90,100,2
20150408115705,-86.49681,40.01771,KIDS,M2,23,353,90,100,2
20150408115948,-87.29225,39.70883,KILX,Q2,98,105,90,100,1.75
20150408120033,-87.35307,39.73319,KVWX,W4,90,11,90,100,1.75
20150408120158,-87.23037,39.71692,KIND,K6,44,271,90,100,1.75
20150408120158,-86.44889,40.19115,KIND,Q7,30,345,100,100,2.25
20150408120730,-86.21712,39.90217,KIND,D4,12,14,90,90,1.75
20150408120730,-87.20876,39.7168,KIND,K6,43,271,90,100,2
20150408120958,-87.22102,39.70913,KVWX,W4,90,15,90,100,1.75
20150408121155,-86.21186,39.90254,KIDS,U0,19,33,90,100,1.75
20150408121155,-86.21186,39.90254,KIDS,U0,19,33,90,100,1.75
20150408121248,-87.16554,39.70462,KIND,K6,41,270,90,100,2
20150408121248,-86.17625,39.92736,KIND,D4,14,20,90,100,2
20150408121637,-87.17801,39.71419,KILX,Q2,103,104,90,100,1.75
20150408121923,-94.1055,39.25497,KMCI,X1,33,116,90,100,2
20150408121923,-94.1055,39.25497,KMCI,X1,33,116,90,100,2
20150408123404,-86.60432,39.61628,KIND,T7,16,250,90,100,1.75
20150408123540,-86.65756,39.62794,KVWX,E6,96,31,90,100,1.75
20150408123802,-86.62046,39.59235,KIWX,Q7,114,202,90,100,1.75
20150408123936,-86.55367,39.609,KIND,T7,14,245,100,100,2.25
20150408123946,-94.36921,37.73084,KSGF,R6,55,303,90,100,2
20150408124042,-86.58478,39.61164,KVWX,E6,97,33,90,100,1.75
20150408124243,-94.34916,37.72688,KTWX,E5,117,130,90,100,2.25
20150408124404,-94.33968,37.72558,KINX,N0,110,32,90,100,2.25
20150408124459,-94.34071,37.7351,KSGF,R6,54,304,90,100,2
20150408124524,-86.4996,39.60654,KVWX,E6,99,35,90,100,2
20150408124642,-94.33335,37.71589,KTWX,E5,118,130,100,100,2.25
20150408125556,-86.52019,39.54035,KIND,K6,15,228,100,100,2.25
20150408132344,-93.91177,38.71849,KTWX,E7,110,98,100,100,2.25
20150408132356,-93.93051,38.75403,KEAX,W8,16,102,90,100,3
20150408132415,-93.90696,38.71662,KSGF,B7,92,345,90,100,2
20150408132744,-93.91177,38.71849,KTWX,E7,110,98,100,100,2.5
20150408132840,-93.88625,38.75725,KEAX,W8,18,100,90,100,2.75
20150408132908,-93.98285,37.82521,KSGF,R6,45,322,90,100,2
20150408132908,-93.87916,38.73963,KSGF,B7,93,346,100,100,2.25
20150408133204,-93.86325,38.74521,KTWX,E7,112,97,100,100,2.25
20150408133615,-93.84218,38.74274,KTWX,E7,113,97,90,100,2
20150408140656,-94.78318,40.95003,KDMX,L5,67,226,90,100,2
20150408140912,-94.77239,40.98524,KOAX,W3,75,105,100,100,2.25
20150408141032,-94.7519,40.97348,KDMX,L5,65,226,90,100,1.75
20150408141103,-85.78794,39.0425,KIND,N2,46,150,90,100,1.75
20150408141303,-94.7434,41.00194,KOAX,W3,76,104,90,100,2
20150408144239,-84.20233,39.66595,KILN,P4,23,310,90,100,2
20150408144729,-84.13369,39.6965,KILN,P4,22,319,90,100,2
20150408144846,-84.12172,39.65883,KIND,B9,100,91,90,100,1.75
20150408145923,-85.18986,38.88017,KIND,X4,71,134,100,100,2.25
20150408150427,-85.10626,38.8761,KIND,X4,74,132,100,100,2.5
20150408151525,-84.55879,38.87697,KJKL,V0,97,323,90,100,2
20150408151630,-84.55993,38.8876,KIND,X3,94,121,100,100,2.75
20150408151634,-84.54026,38.8945,KILN,B7,46,227,100,100,2.25
20150408151910,-84.53003,38.89406,KJKL,V0,97,324,90,100,2
20150408152125,-84.50502,38.89366,KIND,X3,96,120,100,100,2.25
20150408161932,-84.03866,38.62032,KILN,H8,49,192,90,100,1.75
20150408162327,-84.41076,38.45963,KIND,S6,115,130,90,100,1.75
20150408162422,-83.96994,38.594,KILN,H8,50,188,90,100,1.75
20150408162730,-84.35057,38.46346,KIND,S6,117,129,90,100,2
20150408163134,-84.30643,38.4791,KIND,S6,118,128,90,100,1.75
20150408163402,-84.26472,38.46298,KILN,W2,61,200,100,100,2
20150408163537,-84.27358,38.45798,KIND,S6,120,128,100,100,2.25
20150408163644,-84.23317,38.47779,KCVG,S0,30,147,90,100,2
20150408163644,-84.23317,38.47779,KCVG,S0,30,147,90,100,2
20150408163852,-84.21547,38.46746,KILN,W2,60,198,90,100,1.75
20150408163939,-84.21243,38.46453,KIND,S6,122,127,90,100,1.75
20150408164343,-83.77832,38.43642,KILN,Y3,59,178,90,100,2
20150408164833,-83.71474,38.45615,KILN,Y3,58,175,100,100,2
20150408165324,-83.66947,38.44307,KILN,Y3,59,173,90,100,1.75
20150408165428,-83.66703,38.44728,KJKL,B3,54,342,90,100,2
20150408165814,-83.62292,38.4313,KILN,Y3,60,171,90,100,1.75
20150408171245,-83.47087,38.38826,KILN,Y3,64,165,90,100,1.75
20150408171735,-83.41308,38.36643,KILN,Y3,66,163,90,100,1.75
20150408172052,-93.58994,41.57712,KDMX,D0,11,147,90,90,1.75
20150408172226,-82.20144,38.55043,KILN,Z6,92,124,90,100,2
20150408173547,-91.99333,38.49857,KSGF,E0,101,41,90,100,2
20150408173947,-91.93679,38.50321,KSGF,E0,103,42,90,100,2
20150408174346,-91.99728,38.41044,KSGF,P1,97,43,90,100,1.75
20150408174346,-91.92235,38.51543,KSGF,E0,104,42,90,100,2
20150408174745,-91.94171,38.41434,KSGF,P1,99,44,100,100,2.25
20150408175150,-91.92674,38.42616,KSGF,P1,100,44,100,100,2.25
20150408175552,-83.32443,38.1081,KJKL,F4,31,359,90,100,1.75
20150408175556,-91.88182,38.46161,KSGF,P1,103,44,100,100,2.25
20150408175739,-83.31577,38.11073,KILN,A5,82,163,90,100,1.75
20150408180631,-89.03093,38.60577,KVWX,B1,65,289,90,100,2
20150408180923,-83.20836,38.08589,KILN,A5,85,160,100,100,2.25
20150408181026,-83.19215,38.08224,KJKL,F4,30,11,100,100,2.5
20150408181254,-83.1924,38.06304,KMRX,I0,114,5,90,100,2
20150408181305,-83.20127,38.07017,KILN,A5,86,160,100,100,2.5
20150408181318,-88.99363,38.62174,KILX,X9,93,170,90,100,1.5
20150408181518,-83.16493,38.06035,KJKL,F4,29,14,100,100,3
20150408181647,-83.1641,38.06316,KILN,A5,87,159,100,100,3.25
20150408181750,-83.15289,38.04318,KMRX,I0,113,6,100,100,2.5
20150408181809,-87.11481,37.21913,KPAH,X0,80,83,90,100,2
20150408181950,-87.08487,37.22895,KOHX,A0,64,337,90,100,2
20150408182002,-91.68805,38.39403,KSGF,F1,107,49,90,100,2
20150408182010,-83.10371,38.04546,KJKL,F4,29,20,100,100,3.25
20150408182028,-83.1187,38.04123,KILN,A5,89,158,100,100,3
20150408182244,-83.11158,38.03937,KMRX,I0,113,7,100,100,2.5
20150408182408,-91.65555,38.41546,KSGF,F1,109,49,90,100,2
20150408182411,-83.08024,38.03554,KILN,A5,90,157,100,100,3
20150408182501,-83.05444,38.02921,KJKL,F4,29,25,100,100,3.25
20150408182702,-83.0475,38.02285,KRLX,L4,65,255,100,100,3.25
20150408182737,-83.03264,38.01351,KMRX,I0,112,9,100,100,2.75
20150408182753,-83.04133,38.03049,KILN,A5,91,156,100,100,3.25
20150408182806,-91.61344,38.40143,KSGF,F1,110,50,100,100,2.5
20150408182954,-83.01645,38.01379,KJKL,F4,29,29,100,100,2.25
20150408183131,-91.57388,38.38349,KLSX,R6,46,246,90,100,2.5
20150408183134,-82.99325,38.01089,KILN,A5,93,155,100,100,2.5
20150408183205,-91.57143,38.38658,KSGF,N1,111,51,100,100,2.75
20150408183343,-88.60525,38.44236,KVWX,O1,43,285,90,100,2
20150408183343,-88.12481,38.53292,KVWX,N3,25,311,90,100,2
20150408183445,-82.97106,37.99161,KJKL,F4,29,34,100,100,2.5
20150408183515,-82.95316,38.00726,KILN,A5,94,154,100,100,2.25
20150408183548,-91.52127,38.37423,KLSX,R6,44,244,90,100,2.5
20150408183548,-91.45342,38.25522,KLSX,N6,45,234,90,100,2.75
20150408183605,-91.45275,38.25482,KSGF,U1,111,56,90,100,2
20150408183605,-91.5547,38.39683,KSGF,N1,112,51,100,100,2.75
20150408183727,-82.95566,37.98553,KMRX,I0,111,11,90,100,2.25
20150408183858,-82.93505,37.97712,KILN,A5,96,154,100,100,2.5
20150408183912,-88.08456,38.54254,KVWX,N3,24,315,100,100,2.25
20150408183936,-82.54495,38.0298,KJKL,B3,45,54,100,100,2
20150408183936,-82.91497,37.9793,KJKL,F4,30,39,100,100,3
20150408184004,-91.41718,38.2729,KSGF,U1,113,56,100,100,2.5
20150408184004,-91.49563,38.39093,KSGF,N1,114,52,100,100,2.75
20150408184055,-88.12195,38.5635,KIND,G9,110,232,90,100,1.75
20150408184211,-88.08717,38.57287,KILX,G9,111,148,90,100,1.5
20150408184221,-82.92018,37.96263,KMRX,I0,110,12,90,100,2
20150408184240,-82.50194,38.02677,KILN,Y3,104,143,90,100,2
20150408184240,-82.89391,37.9744,KILN,A5,97,153,100,100,2.75
20150408184341,-88.10783,38.58068,KPAH,F1,96,19,90,100,2
20150408184402,-91.46169,38.41093,KSGF,N1,116,52,90,100,2
20150408184402,-91.35891,38.26265,KSGF,U1,115,57,100,100,3
20150408184419,-91.3669,38.27591,KLSX,N6,41,232,90,100,3
20150408184429,-82.48157,38.01515,KJKL,B3,47,57,100,100,2.25
20150408184429,-82.87382,37.95022,KJKL,F4,30,44,100,100,2.5
20150408184441,-88.06437,38.60129,KVWX,D2,26,322,90,100,2
20150408184458,-88.089,38.58458,KIND,G9,108,232,90,100,2
20150408184612,-82.48414,38.01313,KFCX,C0,121,300,90,100,1.75
20150408184622,-82.44575,38.01824,KILN,Y3,106,142,100,100,2.25
20150408184622,-82.88454,37.95945,KILN,A5,98,153,100,100,2.5
20150408184702,-88.05214,38.58985,KILX,G9,111,147,90,100,1.75
20150408184801,-91.34092,38.27144,KSGF,U1,116,57,100,100,2.5
20150408184835,-91.36796,38.33319,KLSX,N6,39,236,90,100,3
20150408184846,-88.05953,38.60244,KPAH,F1,98,20,90,100,2
20150408184900,-88.05603,38.60564,KIND,G9,106,232,90,100,1.75
20150408184920,-82.83525,37.94276,KJKL,F4,31,47,90,100,2
20150408185004,-82.83301,37.94272,KILN,A5,100,152,100,100,2.25
20150408185010,-88.00574,38.61333,KVWX,D2,25,328,90,100,1.75
20150408185149,-88.00585,38.59333,KILX,G9,112,146,90,100,1.75
20150408185200,-91.30492,38.28899,KSGF,U1,118,57,100,100,2.25
20150408185252,-91.29195,38.30898,KLSX,N6,37,231,90,100,2.75
20150408185302,-87.99843,38.60336,KIND,G9,104,231,90,100,1.75
20150408185345,-82.7905,37.94165,KILN,A5,101,151,100,100,2.25
20150408185400,-82.80079,37.92604,KRLX,L4,56,246,90,100,2.75
20150408185540,-87.97365,38.62796,KVWX,D2,25,332,90,100,2
20150408185559,-91.28691,38.29777,KSGF,U1,119,57,100,100,2.25
20150408185620,-82.78908,37.92582,KJKL,F4,32,51,100,100,2.25
20150408185703,-82.80238,37.93967,KMRX,I0,110,15,100,100,2.25
20150408185704,-87.98216,38.61411,KIND,G9,103,231,90,100,1.75
20150408185707,-91.25834,38.30359,KLSX,N6,36,229,90,100,2.75
20150408185727,-82.7805,37.92696,KILN,A5,102,151,100,100,2.5
20150408185958,-91.24593,38.27665,KSGF,U1,120,58,100,100,2.25
20150408190106,-87.92524,38.61325,KIND,G9,101,230,90,100,1.75
20150408190108,-82.73734,37.92674,KILN,A5,103,150,90,100,2
20150408190108,-88.33707,38.52529,KVWX,O1,33,299,90,100,2
20150408190112,-82.73353,37.923,KJKL,F4,34,54,90,100,2
20150408190357,-91.24593,38.27665,KSGF,U1,120,58,90,100,2
20150408190402,-88.30967,38.52417,KPAH,S0,90,14,90,100,2
20150408190450,-82.68324,37.91282,KILN,A5,105,149,90,100,2
20150408190618,-88.25847,38.53135,KVWX,O1,30,303,90,100,2
20150408190618,-88.3921,38.51405,KVWX,Y3,35,296,100,100,2.75
20150408190644,-88.27686,38.5101,KILX,T9,110,153,90,100,1.75
20150408190644,-88.36803,38.51308,KILX,W2,108,155,100,100,2.5
20150408190756,-91.20526,38.25471,KSGF,U1,121,59,90,100,2
20150408190833,-82.67263,37.89841,KILN,A5,106,149,90,100,2
20150408190911,-88.23092,38.53689,KIND,K9,115,233,90,100,1.75
20150408190911,-88.38529,38.53091,KIND,P0,121,235,100,100,2.5
20150408190915,-88.37911,38.51988,KPAH,R2,89,12,100,100,2.5
20150408190957,-91.14904,38.24433,KLSX,N6,35,219,90,100,2.75
20150408191057,-82.63819,37.89772,KJKL,F4,37,60,90,100,2
20150408191116,-88.20441,38.53948,KILX,T9,110,151,90,100,1.75
20150408191116,-87.8782,38.62192,KILX,G9,114,143,90,100,2
20150408191116,-88.33172,38.52631,KILX,W2,108,154,100,100,2.25
20150408191148,-87.85616,38.64664,KVWX,D2,24,345,90,100,2
20150408191148,-88.33707,38.52529,KVWX,Y3,33,299,100,100,3.25
20150408191155,-91.14637,38.23994,KSGF,U1,123,60,100,100,2.75
20150408191214,-82.61732,37.88566,KILN,A5,108,148,90,100,1.75
20150408191314,-87.853,38.62474,KIND,G9,98,229,90,100,1.75
20150408191314,-88.35107,38.55068,KIND,P0,119,235,100,100,2.75
20150408191359,-88.35284,38.53197,KHPX,K1,119,335,90,100,2.75
20150408191420,-88.34207,38.5304,KPAH,R2,90,13,100,100,2.5
20150408191551,-87.84421,38.64169,KILX,G9,114,142,100,100,2
20150408191551,-88.28627,38.52506,KILX,W2,109,153,100,100,2.5
20150408191556,-82.60641,37.87139,KILN,A5,109,148,90,100,1.75
20150408191600,-91.1278,38.24793,KSGF,U1,124,60,100,100,2.5
20150408191709,-87.83406,38.63379,KVWX,D2,23,347,90,100,2
20150408191709,-88.22247,38.5433,KVWX,Y3,29,306,100,100,2.75
20150408191717,-87.8372,38.6359,KIND,G9,97,229,90,100,2
20150408191717,-88.30774,38.53305,KIND,P0,118,234,100,100,2.75
20150408191911,-88.27182,38.53357,KPAH,R2,91,15,100,100,2.5
20150408191937,-82.54992,37.85984,KILN,A5,111,147,90,100,1.75
20150408191959,-91.44882,38.2187,KSGF,P2,110,57,100,100,2.25
20150408191959,-91.1278,38.24793,KSGF,U1,124,60,90,100,2.25
20150408192024,-87.8314,38.62837,KILX,G9,115,142,100,100,2.25
20150408192024,-88.25022,38.53938,KILX,W2,109,152,100,100,2.5
20150408192059,-107.37159,43.17434,KRIW,C1,49,82,100,100,1
20150408192133,-87.82138,38.64706,KIND,G9,96,229,100,100,2
20150408192133,-88.2476,38.52656,KIND,P0,116,233,100,100,2.25
20150408192231,-88.21612,38.55011,KVWX,Y3,29,307,90,100,2
20150408192231,-87.80054,38.63893,KVWX,D2,23,351,100,100,2.5
20150408192246,-91.39008,38.24543,KLSX,T7,43,231,90,100,2.75
20150408192348,-87.83729,38.63707,KPAH,F1,104,25,90,100,2
20150408192410,-91.39489,38.24508,KSGF,P2,113,57,100,100,2.5
20150408192455,-88.20441,38.53948,KILX,W2,110,151,90,100,2
20150408192455,-87.79754,38.64877,KILX,G9,115,141,100,100,2.5
20150408192536,-88.23092,38.53689,KIND,P0,115,233,90,100,1.75
20150408192536,-87.79732,38.62645,KIND,G9,96,228,100,100,2.25
20150408192701,-82.48108,37.83538,KILN,A5,114,146,90,100,1.75
20150408192752,-87.77515,38.64156,KVWX,D2,23,354,100,100,3
20150408192821,-91.35506,38.22549,KSGF,P2,114,58,100,100,2.25
20150408192825,-87.7931,38.63868,KPAH,F1,105,26,100,100,2.25
20150408192929,-87.77136,38.62247,KILX,G9,117,141,100,100,2.5
20150408192958,-87.76618,38.64919,KIND,G9,94,228,100,100,2.75
20150408193042,-82.45808,37.80743,KILN,A5,116,146,90,100,1.75
20150408193219,-91.3187,38.24256,KSGF,P2,116,58,100,100,2.5
20150408193249,-87.75841,38.62475,KPAH,F1,105,27,100,100,3
20150408193250,-87.75608,38.62389,KLVX,E6,94,295,90,100,2.75
20150408193316,-87.724,38.64367,KVWX,D2,23,360,100,100,2.5
20150408193347,-87.73736,38.64367,KILX,G9,117,140,100,100,3
20150408193427,-87.74219,38.62931,KIND,G9,94,227,100,100,2.75
20150408193533,-91.25157,38.24938,KLSX,T7,38,225,90,100,3
20150408193618,-91.2604,38.22991,KSGF,P2,118,59,100,100,2.75
20150408193720,-87.71386,38.62498,KPAH,F1,106,28,90,100,2.25
20150408193804,-87.71062,38.61772,KILX,G9,119,140,100,100,2.5
20150408193837,-87.69136,38.6261,KVWX,D2,22,4,100,100,2.75
20150408193911,-87.70271,38.62155,KIND,G9,93,226,100,100,2.5
20150408194029,-91.2604,38.22991,KSGF,P2,118,59,100,100,2.5
20150408194136,-87.70367,38.63963,KPAH,F1,107,28,100,100,2.5
20150408194214,-87.71062,38.61772,KILX,G9,119,140,100,100,2.5
20150408194229,-86.54646,39.19489,KIDS,F0,27,191,100,100,2.25
20150408194229,-86.54646,39.19489,KIDS,F0,27,191,100,100,2.25
20150408194352,-87.6559,38.63992,KVWX,D2,23,8,90,100,2
20150408194352,-88.00534,38.55276,KVWX,Y3,22,323,100,100,2.5
20150408194417,-87.67258,38.6451,KIND,G9,91,226,100,100,2.5
20150408194417,-86.5147,39.20623,KIND,O9,32,200,100,100,2.5
20150408194427,-91.20205,38.21593,KSGF,P2,120,60,90,100,2.25
20150408194458,-90.83759,38.21485,KSTL,L1,39,205,100,100,2.25
20150408194458,-90.83759,38.21485,KSTL,L1,39,205,100,100,2.25
20150408194520,-86.52656,39.19218,KIDS,F0,27,189,90,100,2
20150408194520,-86.52656,39.19218,KIDS,F0,27,189,90,100,2
20150408194557,-88.01621,38.5353,KPAH,R2,95,22,90,100,2
20150408194557,-87.65846,38.63895,KPAH,F1,108,29,90,100,2.25
20150408194621,-88.04319,38.51577,KILX,W2,115,148,90,100,1.75
20150408194621,-87.66287,38.62694,KILX,G9,120,139,100,100,2.25
20150408194750,-90.82447,38.21018,KSTL,L1,39,204,90,100,2
20150408194750,-90.82447,38.21018,KSTL,L1,39,204,90,100,2
20150408194829,-86.49428,39.20571,KIDS,F0,26,186,100,100,2.75
20150408194829,-86.49428,39.20571,KIDS,F0,26,186,100,100,2.75
20150408194906,-86.49582,39.20909,KVWX,S5,81,45,90,100,2.25
20150408194906,-87.95542,38.53958,KVWX,Y3,20,327,100,100,2.75
20150408194929,-87.99503,38.52417,KIND,P0,107,229,100,100,2.5
20150408194929,-86.47438,39.21339,KIND,O9,31,197,100,100,2.75
20150408194955,-90.85037,38.19847,KPAH,B2,120,305,90,100,2
20150408194955,-87.61296,38.63748,KPAH,F1,109,30,90,100,2
20150408194955,-87.97533,38.53981,KPAH,R2,96,23,100,100,2.5
20150408195024,-87.61503,38.63699,KILX,G9,121,138,90,100,2
20150408195024,-87.97101,38.5514,KILX,W2,115,146,100,100,2.25
20150408195057,-90.81125,38.20569,KSTL,L1,39,203,90,100,2
20150408195057,-90.81125,38.20569,KSTL,L1,39,203,90,100,2
20150408195120,-86.47489,39.2044,KIDS,F0,26,184,100,100,2.75
20150408195120,-86.47489,39.2044,KIDS,F0,26,184,100,100,2.75
20150408195218,-86.82772,37.24238,KOHX,G1,61,348,100,100,2.5
20150408195225,-91.2186,38.05624,KSGF,V2,115,64,100,100,3
20150408195238,-91.20031,38.06827,KLSX,S4,45,213,100,100,3.5
20150408195350,-90.85037,38.19847,KPAH,B2,120,305,90,100,2
20150408195350,-87.97533,38.53981,KPAH,R2,96,23,100,100,2.75
20150408195350,-86.80338,37.24488,KPAH,Y2,95,83,100,100,2.75
20150408195414,-87.93003,38.55162,KVWX,Y3,20,331,100,100,2.25
20150408195414,-86.80382,37.244,KVWX,V5,75,144,100,100,2.5
20150408195414,-86.45924,39.20348,KVWX,S5,82,46,100,100,2.5
20150408195428,-86.44573,39.20342,KIDS,F0,26,181,100,100,2.25
20150408195428,-86.44573,39.20342,KIDS,F0,26,181,100,100,2.25
20150408195448,-87.9635,38.54653,KIND,P0,105,229,100,100,2.75
20150408195448,-86.44655,39.22457,KIND,O9,30,195,100,100,3.25
20150408195457,-87.95941,38.53743,KILX,W2,116,146,100,100,2.25
20150408195636,-86.47152,39.2095,KILN,T9,124,265,100,100,2.25
20150408195643,-91.18024,38.07016,KSGF,V2,117,64,100,100,3.25
20150408195654,-91.13977,38.09754,KLSX,S4,42,211,90,100,2.75
20150408195657,-90.93303,38.19739,KSTL,L4,42,210,90,100,2
20150408195657,-90.93303,38.19739,KSTL,L4,42,210,90,100,2
20150408195657,-90.81125,38.20569,KSTL,L1,39,203,90,100,2.25
20150408195657,-90.81125,38.20569,KSTL,L1,39,203,90,100,2.25
